Flecha_05=[0.0007895193311202274, 4.3872865718138705e-09, 3.4894690236423715e-10, 1.0092670039464534e-13, -4.988610277773824e-25, 6.401751255011664e-18, 3.314752357455128e-25]
Gallina_02=[0.0008976825263462675, 7.354415471786184e-08, 2.846370360459269e-10, 1.9422270857166958e-11, -5.178061648789068e-22, -2.57271423358648e-16, 1.3480677502522251e-21]
Arbol_03=[0.0007293549428324742, 2.3399976400602763e-09, 5.568038026059891e-12, 6.913936225562327e-12, 2.690820999602211e-23, -6.514879099126945e-17, 3.3409646519546803e-23]
Arbol_01=[0.0007369451801427779, 9.818388214724859e-11, 1.4559997308546202e-10, 3.9370120140205994e-13, 2.9448834298467172e-24, -3.724842169925591e-18, -4.612430074814963e-25]
Plumilla_01=[0.0006519248189847623, 1.3398674574298559e-08, 2.7745896995483065e-11, 4.918862421421731e-13, 1.817172822499418e-24, 5.693708427192196e-17, -1.5861696545342645e-27]
Flecha_07=[0.0007356524678686246, 9.443021884955089e-08, 3.702086016203401e-12, 1.701296624106228e-13, 1.2172281048691273e-25, 4.878091169944389e-17, 5.842564172308678e-26]
Simetria_04=[0.001362644424485936, 1.2046845796805889e-08, 2.342189657575729e-10, 1.262991999271538e-10, -2.172186581059058e-20, -1.3856471243699092e-14, -1.7934509953987657e-22]
Leon_01=[0.0010291475704144464, 3.1237700974533616e-07, 1.0089128155489463e-10, 1.9762004122389755e-11, 8.54026056829939e-22, 8.488207164604421e-15, -2.220297659617739e-22]
Mariposa_01=[0.0008648116710887903, 3.18751734949573e-08, 7.559188541330772e-11, 1.1372300478298245e-11, -3.3343249489946736e-22, -2.0303488774217866e-15, -1.0506232196978126e-24]
Castor_01=[0.00104852503482024, 5.789676191718403e-07, 6.193066229673417e-11, 3.373038088169448e-11, 1.5209269428140372e-21, 2.4780913854009424e-14, 2.5190154132053944e-22]
Cuadrado_02=[0.0007870083171346999, 3.805517213397954e-12, 1.1783698170555594e-14, 9.772100859019034e-16, 2.2275820647432842e-30, 1.8795364606939342e-21, 2.4564505056922022e-30]
Simetria_05=[0.0010721410311821532, 2.5015129502140666e-09, 1.0604781750961583e-10, 3.5638832559006535e-11, -2.188589164140296e-21, -1.7562457456282635e-15, 1.0207379509566034e-22]
Flecha_06=[0.0007238860584991628, 5.6660466014990474e-08, 7.877479904471398e-12, 4.3758568738508424e-13, 8.1242970542202815e-25, 1.0415942615581216e-16, -2.76788424422258e-27]
Gallina_01=[0.0010239747540881276, 6.48753764403107e-08, 1.51300560826815e-10, 3.04013389226546e-13, -8.023144179330084e-25, -7.151760791398906e-17, -1.899358156626641e-24]
Busto_Perfil_19=[0.0007317051739043623, 4.039022904076259e-08, 7.25299618197709e-11, 9.83799194692551e-12, 2.5831237773028313e-22, 1.903933208913665e-15, 4.833577885766996e-23]
Busto_06=[0.0008191812526249598, 1.1444818248489152e-07, 9.218469244706298e-11, 2.418818856112587e-13, -1.1299780111500671e-24, 8.16541214980662e-17, 1.6650549947763056e-25]
Silueta_01=[0.0012205736448651675, 5.2758373538531e-07, 1.171362347562182e-11, 3.309766309731009e-11, 5.352003089830563e-22, 1.4380282701539037e-14, 3.718354462479705e-22]
Hexa_02=[0.000681435181008477, 1.686043172702303e-12, 3.0245397807931784e-15, 4.249672141812562e-17, -7.900691674436414e-33, -5.2137937816987753e-23, 1.302712663654899e-32]
Bailarina_05=[0.0017819079500922307, 1.821806893214588e-07, 5.186369320072413e-09, 8.209937438490952e-10, -1.064621691598807e-18, -3.4651712595888234e-13, 1.3177965814789172e-18]
Deportista_02=[0.001305752280059657, 5.756079670946388e-07, 5.3437303988623274e-11, 1.0401929950830689e-10, -3.761066355308462e-21, 7.718985705506801e-14, -6.782149339397891e-21]
Elefante_01=[0.0008312363770535163, 1.3263694613283722e-09, 3.531293684907017e-10, 2.6876897877503768e-11, 2.571220906281008e-21, 7.829759772438069e-16, 4.948031845229489e-22]
Pino_17=[0.0008756657492348443, 2.3599353456150573e-07, 9.753176193825454e-11, 5.395143285452496e-12, 1.2375920470658083e-22, 2.6209155994503963e-15, -3.5042074642305596e-37]
Pino_03=[0.0007836902155307409, 8.002957760101638e-08, 1.4806959121791653e-10, 1.460222923276888e-11, 6.789871616477508e-22, 4.130853191676898e-15, -5.0244889205255365e-25]
Mont_07=[0.0007589675158025011, 5.640633576480755e-08, 1.4008465054973325e-10, 2.0626789846168677e-12, -3.4849420610986583e-23, -4.885610275164898e-16, -3.8595352117641826e-24]
Cruz_09=[0.0019309710841945577, 7.202740169063625e-07, 3.3094959268964312e-09, 7.957647871363123e-10, 1.2913917327219682e-18, 6.753572893990488e-13, -4.510944460103209e-33]
Car_03=[0.0007252201516377442, 2.628746789277097e-08, 2.8891097489358732e-11, 7.80283910802346e-12, -9.269439979246561e-23, -1.1812520210106849e-15, -7.16453277342863e-23]
Car_02=[0.001247608826216729, 1.0734312678631327e-06, 1.4816282094988395e-10, 3.373405844034333e-11, 1.824785114934798e-21, 1.5830796820629693e-14, -1.5355677953116493e-21]
Cruz_08=[0.0017252385865495262, 5.699487314736204e-07, 3.2391754684060534e-09, 6.399658141090053e-10, 9.214088354366547e-19, 4.831418639572885e-13, -3.304175893303389e-22]
Mont_12=[0.0008080122493984818, 1.1519024248489965e-07, 2.147403993941494e-10, 5.9613540014659e-12, -1.6580711497078878e-22, -1.6744336619129548e-15, 1.3416933645075316e-22]
Mont_06=[0.0007904306207733029, 5.6481667522325725e-08, 2.2693219440344067e-10, 2.7148166160049957e-12, 3.6302145382716564e-23, 1.9924539023933448e-17, 5.676970904123709e-23]
Pino_02=[0.0008643632574939343, 1.4671618038913045e-07, 1.651977128662496e-10, 1.1536337563767801e-11, 5.03617165196094e-22, 4.4187665123637196e-15, -1.999873298928844e-24]
Pino_16=[0.0008282026890181335, 2.0296252941970975e-07, 9.904722256063847e-11, 5.6538116701367235e-12, 1.3379114764059703e-22, 2.54710006294412e-15, 6.901900613646983e-25]
Deportista_03=[0.001161698326168541, 1.147983348645344e-07, 1.6709838794920558e-10, 6.46174852331791e-11, 6.965149287484246e-22, 2.1746812844726074e-14, 6.6782381238605796e-21]
Bailarina_04=[0.0020288136126752625, 2.5138657861004605e-07, 9.964110004229511e-09, 7.216960779961583e-10, -8.89445953129655e-19, 2.2305147633589748e-13, 1.7188120100027193e-18]
Oso_01=[0.0007041665270642634, 5.680780801176481e-08, 2.5299165394824537e-12, 5.245017370816735e-13, -4.602690909616737e-25, -1.5791796507294056e-17, -3.914049738628045e-25]
Busto_Perfil_18=[0.0009626130729580854, 4.3497743431133517e-07, 3.552374917967977e-11, 5.3528973429088456e-12, 5.111803491926181e-23, 2.3054607286114834e-15, 5.324992201312011e-23]
Caracol_01=[0.0007323159111806938, 6.583644370326661e-08, 6.476631040461925e-11, 7.5136841938208e-12, 1.657417682291078e-22, 1.917415427479617e-15, -1.6689440829570616e-24]
Busto_05=[0.0009665799524835631, 5.563519238958861e-08, 6.510603312733005e-10, 7.305855672818088e-12, 5.022185481208097e-22, 1.7184838778743567e-15, -4.0743633096754256e-23]
Oso_03=[0.0009221663945718523, 2.5825375717900606e-07, 2.9571048323737236e-11, 1.036427924363393e-11, 1.7371541112895696e-22, 5.207364544694442e-15, -5.2390755201685e-23]
Hexa_01=[0.0006288986286534604, 2.857287570861272e-11, 1.3067993236823534e-17, 5.524991295848482e-19, -8.616971004074073e-37, -2.914889961505606e-24, -1.2088995173221807e-36]
Elefante_02=[0.000894112836124996, 1.4472158386265452e-07, 5.632711488099669e-11, 1.7271990296239738e-11, -4.578253589882222e-22, -6.248643448218349e-15, -2.8394985211913397e-22]
Deportista_15=[0.0014440466455659822, 5.938252987505285e-07, 1.096683396576634e-09, 3.2489599162197965e-10, 1.908398663076412e-19, 1.430643785899126e-13, -3.4512281927015197e-20]
Deportista_01=[0.00225377556948388, 7.293292689995394e-08, 1.7805447986758543e-08, 1.1191349841516206e-09, 3.925217217170496e-18, 2.879326724430524e-13, 3.0903278457765365e-18]
Apple_01=[0.0006877495839711801, 8.862156783962107e-09, 2.8384789250027973e-11, 3.199986701981385e-12, 2.4872531105888547e-23, 1.5584053407879987e-16, -1.7648183333243884e-23]
Perro_08=[0.000739059329790436, 6.887457983159467e-08, 3.249854970425202e-11, 2.6131745521481562e-12, 2.3047004085968414e-23, 5.840578759711304e-16, -6.982631605769839e-24]
Pino_14=[0.0007190485851966881, 6.921894914954326e-08, 6.329563416943867e-11, 2.445816327036871e-12, 3.04312946863039e-23, 6.434210885781129e-16, -9.703463495042717e-26]
PezAngel=[0.0007049548116322618, 8.585933450599118e-08, 2.4531897662958533e-12, 3.938215956306785e-16, 5.135483138750884e-31, 5.616277026841203e-20, 1.223016537802135e-29]
Mont_10=[0.0011137332452183448, 7.569650115117991e-07, 1.815045449997049e-10, 3.1399752637326185e-11, 1.6421533263406018e-21, 1.2213633918251258e-14, 1.7095101631364786e-21]
Dragon_09=[0.0009085454626810156, 1.7509671098829883e-07, 1.829349644352559e-10, 2.2470587617486253e-11, 1.0400424055446673e-21, 2.441606094392452e-15, 9.969424940257256e-22]
Car_14=[0.001171022799297861, 9.317595691956944e-07, 7.876141915456243e-11, 1.4156198762600407e-11, 2.933468619094191e-22, 3.730840314010704e-15, 3.7065319866376323e-22]
Car_01=[0.0006535922779756433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Sombrero_01=[0.0007201436546422034, 7.862666092767528e-08, 2.865402113149778e-11, 1.0784642150958156e-12, -5.969421331127669e-24, -3.0197203953819677e-16, 5.550269074370038e-25]
Dragon_08=[0.0007449507723919152, 1.029510047821368e-08, 6.958949046716063e-11, 6.320260385249766e-13, -1.2839740036648807e-24, -6.143844727740377e-17, -3.9900466806979884e-24]
Mont_05=[0.0009904662908052752, 4.971717085116985e-07, 2.358929328057094e-10, 7.320499592213205e-11, 9.393855825455689e-21, 4.574984162052186e-14, -2.0729427244120967e-21]
Mont_11=[0.0009694803421847327, 4.2438863472971155e-07, 2.1939268254316646e-10, 1.2642776005659159e-11, -6.261718737889376e-22, -7.99041825272626e-15, 2.264102429280091e-22]
Perro_09=[0.0011383335847628463, 7.525095496372206e-07, 7.821927925126818e-11, 5.094236877649027e-12, -5.68295009744983e-23, -1.9265169665129746e-15, 8.432756508583464e-23]
Pino_15=[0.0008377686875113899, 4.8491619071604767e-08, 2.4424242628559736e-10, 4.514649889062168e-12, 1.4478194129800658e-22, 9.509940204816696e-16, -3.8895501741110235e-23]
Pino_01=[0.0009492771206882835, 2.6418659588949743e-07, 5.372540332905095e-10, 7.788760505777763e-11, 1.5932807542972586e-20, 4.0033509598118624e-14, -8.173500274743692e-24]
Elefante_03=[0.0009339284471869433, 1.8983146306410368e-07, 7.010160637445808e-11, 1.5206758796818788e-11, -3.9440420099947127e-22, -3.851622357163832e-15, 3.0159120736415644e-22]
Deportista_14=[0.0017675554486093774, 6.354480187298074e-07, 3.114807148613296e-09, 1.7891389301780752e-10, -1.1648472371885738e-19, 1.255425263364676e-13, 6.53453566031338e-20]
Busto_04=[0.0008835137098506922, 2.2059849046537736e-08, 4.931119415796695e-10, 7.832020405678127e-12, 4.808560138589984e-22, 1.1327477886758235e-15, 7.535598814305542e-23]
Oso_02=[0.0010765319135593462, 6.803904579994146e-07, 5.155518361675164e-11, 6.880711710261095e-12, 7.770553669341562e-24, -2.0616680387468907e-15, 1.2936121987664521e-22]
Oso_06=[0.0006866895440918242, 1.1117714529509899e-08, 4.534122309136145e-12, 4.73827366711244e-13, 4.600648110150848e-25, -4.982212070048714e-17, 5.202699152530252e-25]
Rombo_01=[0.0006774390122354177, 3.172773888243841e-08, 1.6311637462256e-17, 1.9778581948237138e-18, 8.344583900809432e-36, 3.167163326455074e-22, 7.521621805381244e-36]
Pino_05=[0.0007536305659234207, 1.3319367240765502e-08, 2.274190315424226e-10, 6.19908606505081e-12, 2.326276244392651e-22, 7.131074776387803e-16, 7.79397243557819e-24]
Pino_11=[0.0009245888722675133, 2.507143247016692e-07, 2.305317838541444e-10, 1.981735603239914e-11, 1.3394729605404812e-21, 9.921912468747786e-15, 4.274590636023276e-25]
Deportista_10=[0.0017675554486093774, 6.354480187298074e-07, 3.114807148613296e-09, 1.7891389301780752e-10, -1.1648472371885738e-19, 1.255425263364676e-13, 6.53453566031338e-20]
Elefante_07=[0.000938169996814026, 1.6121929656603736e-07, 2.169727586240764e-10, 3.179415125661086e-11, 1.45542801963078e-21, 1.1447067890762927e-14, 2.2034443205493212e-21]
Bailarina_03=[0.0016188061399775955, 2.8409492384723694e-07, 3.3934858383026797e-09, 6.030004455898601e-11, -2.721249160447644e-20, 9.519367546048506e-15, -1.877458762355063e-21]
Deportista_04=[0.001005863385172344, 2.2276686514220326e-07, 1.8115180701700056e-10, 4.9536042624161016e-11, 4.671697639634437e-21, 2.281574978568466e-14, 4.412456072434397e-22]
Mont_01=[0.001662207184941938, 2.258804293085414e-06, 5.7916429616140736e-11, 5.891185770970358e-12, -4.435203342122664e-23, -5.666475177167443e-15, 9.937044228445078e-23]
Globo_Fiesta_01=[0.0006461237238759299, 2.4872917201174213e-08, 2.6298210570220432e-12, 8.55216602207955e-14, 4.050596500480886e-26, 1.3451824747248403e-17, 2.0552051359944875e-27]
Escudo_09=[0.0006680616839282362, 2.957614592996365e-08, 2.3438732577056828e-11, 3.9357937107877254e-14, 3.7668314640290515e-26, 6.7607019548070234e-18, -3.177165162880567e-27]
Trapecio_01=[0.000758742865827675, 1.0483026603296493e-07, 1.1111261365248605e-10, 5.3571931348437586e-12, -1.307036259813183e-22, -1.7345251938082738e-15, -9.710951226231067e-27]
Car_11=[0.0035035235004905172, 1.0592252689624882e-05, 1.13992232981693e-08, 5.91688089733988e-09, 4.7405325511787884e-17, 1.843951902104246e-11, -1.067937820236499e-17]
Car_05=[0.0010422598341863123, 6.009433382014575e-07, 8.780190929497101e-11, 8.535294037472983e-12, -1.7375248812332455e-22, -5.445473962745781e-15, 1.5622386612286266e-22]
Car_04=[0.0011164178362577137, 7.641010710199747e-07, 1.5719636006608005e-10, 1.936940167018103e-11, 1.8619800974300244e-22, -2.6276630454835737e-15, -1.0524538168775623e-21]
Mickey_Mouse_01=[0.0007385568064142391, 6.347655985512855e-09, 1.329684234922722e-10, 3.6522344264306345e-12, -7.958106003549606e-23, -2.856637718817115e-16, 1.2025347189935642e-23]
Car_10=[0.0017365797463488161, 2.547789525310382e-06, 1.0723482829634733e-10, 1.285425261975775e-11, -1.6751371014228856e-22, -1.2532128988246883e-14, 4.468764698699076e-22]
Muerdago_01=[0.0008280750048593392, 3.475248647932695e-08, 7.475795402605847e-11, 6.027102708116193e-14, 7.075350856633634e-26, 1.1032507711805525e-17, 1.0659020817887772e-25]
Escudo_08=[0.000645961925676013, 4.305446648864389e-09, 2.715047493324737e-11, 1.8359938865015668e-14, 1.2960900773564941e-26, 1.2047002293214234e-18, 2.1613239173391596e-28]
Lobo_01=[0.000981269886293526, 1.696543526713496e-07, 2.022472184055902e-11, 1.5950106384212267e-11, 2.763368778162465e-22, -5.719319564572778e-15, 7.553693043121281e-23]
Deportista_05=[0.002188039190013434, 1.0951528313802414e-07, 1.6012018586686585e-08, 9.137188222151291e-11, 2.0654202559610042e-20, -2.9336266977205196e-14, 1.0857316375196605e-19]
Bailarina_02=[0.0010468750826353756, 7.865372921701324e-08, 2.419493570191786e-10, 1.7722494831568327e-11, 1.1198648295002567e-21, 4.6977248930467094e-15, -3.044506072114982e-22]
Deportista_11=[0.0015668728994830457, 6.761931778605647e-07, 6.409185658892164e-10, 2.296835314764593e-10, -2.8576962917651556e-20, 1.5001179881323969e-13, 8.336227230207372e-20]
Elefante_06=[0.0008339910426222799, 1.0717308115139359e-07, 1.3670985247893057e-12, 4.4611146531812256e-12, 1.0383375225622679e-23, -5.656702848477952e-16, 3.682488565178082e-24]
Pino_10=[0.0008244376357904665, 1.666814410907336e-07, 1.5728875909696816e-10, 3.087834155433184e-11, 2.1494779678672124e-21, 1.2484189221859327e-14, -1.0287100975809997e-22]
Pino_04=[0.0009488410850354166, 3.5413512483477327e-07, 1.509601167148902e-10, 1.675316177073952e-11, 8.37904170611332e-22, 9.915434384947928e-15, 8.799823846845318e-23]
Oso_07=[0.0010648463728292112, 6.614679454997671e-07, 4.7353407850958836e-11, 5.523982591899667e-12, -2.3154725222503904e-23, -2.5963809435946104e-15, 8.628900794717745e-23]
Busto_01=[0.0008261626915831653, 4.3651457809064796e-08, 3.045421332667034e-10, 1.0570690597116603e-12, 1.6324820211589134e-23, 1.9342136489146292e-16, -9.654757974165206e-24]
Busto_03=[0.0010826859377868745, 3.135596431206351e-07, 3.8502116525712827e-10, 3.92853813854868e-13, 4.719557016070322e-24, 2.1760069479000974e-16, 1.0343609333865417e-24]
Oso_05=[0.00086178316787408, 2.0435463335101927e-07, 1.0326877573384639e-10, 1.538696279476552e-11, 4.789208513037499e-22, 6.32616869351873e-15, -3.8320042996041964e-22]
Oso_11=[0.0007229296660141915, 9.110686565978601e-08, 3.3132453436958594e-12, 1.40075911063995e-12, 2.9974369855418316e-24, 2.962170250577427e-16, -3.4887485651462277e-25]
Busto_Perfil_20=[0.0007314469837176717, 7.387449123394904e-08, 2.9539096906790533e-11, 5.223526680168467e-12, 6.486239670576388e-23, 1.4124196358913999e-15, 1.712652650592474e-24]
Busto_Perfil_08=[0.0007565584254751534, 4.712987233411426e-08, 4.525211565710033e-12, 1.1144442478565025e-11, 6.499286831637689e-23, 2.408555348983797e-15, -4.5159512878802e-23]
Guitarra_01=[0.0018633377302006322, 2.4243075541102874e-06, 8.271217272474185e-09, 6.285714400653949e-09, 4.5321320684158176e-17, 9.784335023477802e-12, -3.6552432454895484e-19]
Pajaro_09=[0.0010809066755872688, 1.1249523496821299e-07, 5.06787578662314e-11, 2.2665774142360702e-11, 4.841775366824045e-22, 5.203779453024025e-15, 5.963962125064677e-22]
Pino_12=[0.0009844533554651072, 3.133574495419512e-07, 1.536332131960561e-11, 4.066160749641751e-11, 9.211376972249463e-22, 2.2172171283177698e-14, 4.293703410041159e-22]
Pino_06=[0.0009768566731468528, 2.823560795299959e-07, 2.701927698106901e-10, 4.143683491715279e-11, 4.384390195590742e-21, 2.201795582967645e-14, 2.581266554456555e-23]
Deportista_07=[0.0016280576050105443, 1.0774153215868429e-06, 6.677023978602599e-10, 1.1073181225145159e-10, -2.829441399415653e-20, -1.142079565245823e-13, -1.0295322447171948e-20]
Elefante_04=[0.0009526011628351932, 1.1139389653827757e-07, 4.209808733996832e-11, 3.661836983187975e-11, -1.4143278158218767e-21, -1.1880734653997317e-14, 2.5839276773907176e-22]
Mont_02=[0.0007258633956599972, 6.742971089338702e-08, 4.1635293427918704e-11, 1.155295192630274e-12, -7.505392218816507e-24, -2.846431042483444e-16, 2.8053343326188374e-24]
tae_kwon_do_01=[0.001262017018229427, 2.3028471467936158e-07, 2.121487362410213e-09, 1.8176746748259452e-10, -2.0672986857753615e-20, -1.9851199894831914e-14, -1.109648564534332e-19]
Lobo_03=[0.0009317990852459074, 3.391394299340358e-08, 1.8022597853880145e-12, 2.171579345874783e-11, 1.241366411012867e-22, 3.999924589658092e-16, -5.519409680848264e-23]
Bailarina_06=[0.001703129863429818, 1.0938400868149113e-06, 7.212569720275716e-10, 2.8962237203124057e-10, 1.2405740249590623e-19, 2.8174156666157723e-13, 4.617216125895544e-20]
Muerdago_03=[0.0013094200237715754, 4.1738834611355474e-08, 2.1005727806236953e-09, 1.4162409918292131e-11, 2.4290773297314173e-21, 2.874822662371584e-15, -2.5785574475049542e-22]
Car_06=[0.0011663065261188345, 9.167150754143726e-07, 1.064787090458545e-10, 2.7949005837137278e-11, 1.2925847437797247e-21, 1.5568785001923216e-14, 8.0863939633511e-22]
Car_12=[0.0008149641891021871, 2.4789954843854585e-07, 1.2295453341648905e-11, 2.7604146108070717e-12, 1.6056422914249872e-23, 1.3167067329309782e-15, 9.024929784858202e-25]
Mickey_Mouse_02=[0.0009923734993491594, 1.6267136242689047e-07, 7.662428982688057e-11, 2.8193358210038178e-12, 3.8705431257695004e-23, 8.899190075631918e-16, 1.479980667021675e-23]
Car_13=[0.0012430583147968696, 1.1025554590514288e-06, 1.1958681864391984e-10, 3.936444724905077e-11, 2.4982882152944627e-21, 2.955161444414437e-14, -1.026187263959372e-21]
Car_07=[0.0009356709974647883, 4.4459246994559666e-07, 4.167705584150706e-11, 8.816339959343529e-12, 1.4873863194448361e-22, 4.608490501504691e-15, -8.023135396616334e-23]
Twitter_01=[0.0007646234784737212, 5.2271461443496714e-08, 6.35815222590292e-11, 3.093765124890686e-12, -3.2203540403951867e-23, -5.920895456991623e-16, -2.90806329916478e-23]
Muerdago_02=[0.0013013982597319556, 5.466787752395705e-07, 3.958710459453604e-10, 3.45218672572394e-11, 3.9533000608920925e-21, 2.528063839209154e-14, 8.11325463885932e-22]
Lobo_02=[0.0009153921294621234, 3.4983404393655057e-07, 1.4104373968069843e-10, 2.6662476863634403e-11, 1.631635083554443e-21, 1.5767324829246722e-14, 1.0542144086594154e-22]
Mont_03=[0.000941394646147209, 1.7961998332138297e-07, 4.7872291372122265e-11, 2.080706089150258e-12, -6.3319531310592614e-24, -6.611840481666893e-16, 1.977735523469029e-23]
Elefante_05=[0.0008735654197285748, 7.852852346450406e-08, 1.0209577998841965e-11, 1.2245474932163133e-11, -1.355511835847641e-22, -3.288934202676704e-15, -1.9313269127577865e-23]
Deportista_12=[0.0015941032074645077, 6.381572558348549e-07, 1.4947298197811246e-09, 3.059140119826055e-10, 1.6377908800957106e-19, 1.3578235704631424e-13, -1.263654827956408e-19]
Deportista_06=[0.0014571330520571453, 8.106814653814435e-07, 9.612400836411795e-11, 9.637535976722344e-12, -1.6563016403095317e-23, 4.355836681806623e-15, 2.928677390568229e-22]
Bailarina_01=[0.0016680723510886682, 1.7461621956932857e-07, 4.916766509072718e-09, 2.5106658316844855e-10, -2.378349607401979e-19, 1.3004369292875963e-14, 1.4576174199339059e-19]
Pino_07=[0.0008764041004034117, 2.0872026993503557e-07, 1.834114330461774e-10, 1.9389961939000003e-11, 1.156321195693044e-21, 8.858352480974049e-15, -9.626766032060932e-25]
